"Дата";"Регион";"Заражений";"Выздоровлений";"Смертей";"Смертей за день";"Заражений за день";"Выздоровлений за день"
06.12.2020;ХМАО – Югра;35666;30866;441;5;227;229
06.12.2020;Челябинская обл.;27032;22498;332;3;303;36
06.12.2020;Чечня;5184;2748;80;3;141;27
06.12.2020;Чувашия;13295;12317;323;11;120;31
06.12.2020;Чукотский АО;417;368;4;0;1;0
06.12.2020;Ямало-Ненецкий АО;27510;19138;273;1;193;223
06.12.2020;Ярославская обл.;17554;16381;100;2;190;91
07.12.2020;Адыгея;8730;6975;69;0;95;35
07.12.2020;Алтай;11893;11079;41;3;76;195
07.12.2020;Алтайский край;27691;25390;629;8;220;216
07.12.2020;Амурская обл.;12431;10568;98;0;147;264
07.12.2020;Архангельская обл.;33998;23719;355;0;395;378
07.12.2020;Астраханская обл.;14792;10463;280;3;153;104
07.12.2020;Башкортостан;15265;12419;92;2;144;4
07.12.2020;Белгородская обл.;17437;15344;90;0;178;7
07.12.2020;Брянская обл.;18395;16185;149;0;169;256
07.12.2020;Бурятия;20643;18494;477;10;242;151
07.12.2020;Владимирская обл.;14250;12622;347;3;151;149
07.12.2020;Волгоградская обл.;28901;27488;339;5;252;246
07.12.2020;Вологодская обл.;14677;11230;241;15;369;124
07.12.2020;Воронежская обл.;36952;34778;708;21;376;398
07.12.2020;Дагестан;19815;17641;1010;6;120;69
07.12.2020;Еврейская АО;3162;2143;51;0;29;15
07.12.2020;Забайкальский край;21090;18993;339;0;267;38
07.12.2020;Ивановская обл.;16964;12259;291;10;168;56
07.12.2020;Ингушетия;10048;8549;118;1;81;52
07.12.2020;Иркутская обл.;34014;29820;868;4;269;18
07.12.2020;Кабардино-Балкария;13392;10906;229;2;98;118
07.12.2020;Калининградская обл.;12817;9491;123;0;198;48
07.12.2020;Калмыкия;12321;10177;166;4;94;56
07.12.2020;Калужская обл.;17044;15724;118;0;156;167
07.12.2020;Камчатский край;8198;6911;79;0;81;194
07.12.2020;Карачаево-Черкессия;12885;10790;36;0;96;246
07.12.2020;Карелия;18348;11309;117;2;473;261
07.12.2020;Кемеровская обл.;21997;18580;403;4;177;186
07.12.2020;Кировская обл.;19797;12602;203;1;257;271
07.12.2020;Коми;23380;19452;417;11;292;385
07.12.2020;Костромская обл.;12333;8794;196;0;126;6
07.12.2020;Краснодарский край;23284;15772;651;8;179;77
07.12.2020;Красноярский край;38560;31062;1254;16;332;341
07.12.2020;Крым;17109;12852;332;6;271;144
07.12.2020;Курганская обл.;9434;8210;119;0;108;73
07.12.2020;Курская обл.;16454;14601;220;0;164;98
07.12.2020;Ленинградская обл.;18431;14052;158;0;212;89
07.12.2020;Липецкая обл.;12235;9627;140;4;150;21
07.12.2020;Магаданская обл.;6001;5494;56;0;47;41
07.12.2020;Марий Эл;7928;6985;100;1;52;5
07.12.2020;Мордовия;11374;9228;68;1;89;68
07.12.2020;Москва;654841;495871;9425;76;7279;5027
07.12.2020;Московская обл.;119550;85021;2283;31;1315;748
07.12.2020;Мурманская обл.;29427;26287;513;3;286;281
07.12.2020;Ненецкий АО;685;653;0;0;5;14
07.12.2020;Нижегородская обл.;57861;51667;1276;16;485;123
07.12.2020;Новгородская обл.;13279;9133;89;0;209;359
07.12.2020;Новосибирская обл.;23945;19502;792;6;178;94
07.12.2020;Омская обл.;24275;21737;688;8;243;90
07.12.2020;Оренбургская обл.;24448;21142;236;0;180;173
07.12.2020;Орловская обл.;17140;14837;213;0;162;9
07.12.2020;Пензенская обл.;21437;18117;258;2;176;103
07.12.2020;Пермский край;22821;16629;740;19;307;303
07.12.2020;Приморский край;23551;16449;262;5;236;58
07.12.2020;Псковская обл.;14428;7451;77;0;250;184
07.12.2020;Ростовская обл.;42417;34448;1496;21;361;304
07.12.2020;Рязанская обл.;14912;13312;98;0;126;127
07.12.2020;Самарская обл.;24213;21936;455;4;274;281
07.12.2020;Санкт-Петербург;151894;86158;5861;31;3741;697
07.12.2020;Саратовская обл.;28945;24489;278;6;257;175
07.12.2020;Саха (Якутия);21558;18083;313;1;214;467
07.12.2020;Сахалинская обл.;12270;9059;9;0;135;99
07.12.2020;Свердловская обл.;49009;41258;1118;13;387;388
07.12.2020;Севастополь;4842;4343;143;3;73;57
07.12.2020;Северная Осетия;9930;8238;79;0;83;36
07.12.2020;Смоленская обл.;13332;9663;287;2;150;78
07.12.2020;Ставропольский край;29326;25844;593;6;229;109
07.12.2020;Тамбовская обл.;14116;12845;125;3;134;13
07.12.2020;Татарстан;10958;9549;150;3;93;70
07.12.2020;Тверская обл.;16667;11051;400;0;221;23
07.12.2020;Томская обл.;19850;15056;182;4;197;231
07.12.2020;Тульская обл.;17880;15760;517;5;201;165
07.12.2020;Тыва;13069;11928;138;0;99;75
07.12.2020;Тюменская обл.;19406;17064;143;1;165;376
07.12.2020;Удмуртия;14639;11749;304;3;186;127
07.12.2020;Ульяновская обл.;29453;26103;395;20;275;261
07.12.2020;Хабаровский край;26920;20513;170;2;337;503
07.12.2020;Хакасия;13331;9664;150;0;181;67
07.12.2020;ХМАО – Югра;35886;31238;445;4;220;372
07.12.2020;Челябинская обл.;27334;22530;335;3;302;32
07.12.2020;Чечня;5323;2780;80;0;139;32
07.12.2020;Чувашия;13413;12355;325;2;118;38
07.12.2020;Чукотский АО;419;368;4;0;2;0
07.12.2020;Ямало-Ненецкий АО;27701;19347;275;2;191;209
07.12.2020;Ярославская обл.;17741;16583;100;0;187;202
08.12.2020;Адыгея;8829;7035;69;0;99;60
08.12.2020;Алтай;11939;11343;44;3;46;264
08.12.2020;Алтайский край;27910;25740;635;6;219;350
08.12.2020;Амурская обл.;12576;10838;98;0;145;270
08.12.2020;Архангельская обл.;34396;24206;356;1;398;487
08.12.2020;Астраханская обл.;14949;10570;284;4;157;107
08.12.2020;Башкортостан;15412;12540;93;1;147;121
08.12.2020;Белгородская обл.;17612;15563;111;21;175;219
08.12.2020;Брянская обл.;18569;16293;153;4;174;108
08.12.2020;Бурятия;20887;18648;485;8;244;154
08.12.2020;Владимирская обл.;14403;12772;353;6;153;150
08.12.2020;Волгоградская обл.;29156;27739;343;4;255;251
08.12.2020;Вологодская обл.;15044;11368;246;5;367;138
08.12.2020;Воронежская обл.;37331;35252;730;22;379;474
08.12.2020;Дагестан;19942;17696;1014;4;127;55
08.12.2020;Еврейская АО;3190;2153;51;0;28;10
08.12.2020;Забайкальский край;21356;19204;339;0;266;211
08.12.2020;Ивановская обл.;17131;12355;301;10;167;96
08.12.2020;Ингушетия;10132;8608;119;1;84;59
08.12.2020;Иркутская обл.;34275;30176;880;12;261;356
08.12.2020;Кабардино-Балкария;13493;11032;231;2;101;126
08.12.2020;Калининградская обл.;13021;9713;126;3;204;222
08.12.2020;Калмыкия;12404;10272;166;0;83;95
08.12.2020;Калужская обл.;17197;16018;118;0;153;294
08.12.2020;Камчатский край;8278;7107;79;0;80;196
08.12.2020;Карачаево-Черкессия;12984;11038;36;0;99;248
08.12.2020;Карелия;18820;11622;117;0;472;313
08.12.2020;Кемеровская обл.;22176;18782;407;4;179;202
08.12.2020;Кировская обл.;20054;12891;204;1;257;289
08.12.2020;Коми;23660;19832;430;13;280;380
08.12.2020;Костромская обл.;12424;8960;197;1;91;166
08.12.2020;Краснодарский край;23459;15887;660;9;175;115
08.12.2020;Красноярский край;38897;31405;1279;25;337;343
08.12.2020;Крым;17383;13185;337;5;274;333
08.12.2020;Курганская обл.;9539;8307;119;0;105;97
08.12.2020;Курская обл.;16625;14763;223;3;171;162
08.12.2020;Ленинградская обл.;18647;14255;164;6;216;203
08.12.2020;Липецкая обл.;12384;9704;147;7;149;77
08.12.2020;Магаданская обл.;6043;5532;56;0;42;38
08.12.2020;Марий Эл;7980;7067;101;1;52;82
08.12.2020;Мордовия;11463;9298;69;1;89;70
08.12.2020;Москва;660073;501403;9496;71;5232;5532
08.12.2020;Московская обл.;120891;85841;2316;33;1341;820
08.12.2020;Мурманская обл.;29715;26586;519;6;288;299
08.12.2020;Ненецкий АО;688;673;0;0;3;20
08.12.2020;Нижегородская обл.;58343;52112;1290;14;482;445
08.12.2020;Новгородская обл.;13492;9414;92;3;213;281
08.12.2020;Новосибирская обл.;24119;19699;798;6;174;197
08.12.2020;Омская обл.;24516;22067;696;8;241;330
08.12.2020;Оренбургская обл.;24626;21340;241;5;178;198
08.12.2020;Орловская обл.;17305;15136;216;3;165;299
08.12.2020;Пензенская обл.;21614;18229;261;3;177;112
08.12.2020;Пермский край;23130;17027;757;17;309;398
08.12.2020;Приморский край;23791;16598;267;5;240;149
08.12.2020;Псковская обл.;14712;7489;79;2;284;38
08.12.2020;Ростовская обл.;42785;34616;1522;26;368;168
08.12.2020;Рязанская обл.;15036;13455;100;2;124;143
08.12.2020;Самарская обл.;24491;22229;463;8;278;293
08.12.2020;Санкт-Петербург;155628;87969;5947;86;3734;1811
08.12.2020;Саратовская обл.;29199;24665;284;6;254;176
08.12.2020;Саха (Якутия);21756;18563;313;0;198;480
08.12.2020;Сахалинская обл.;12408;9365;9;0;138;306
08.12.2020;Свердловская обл.;49391;41644;1133;15;382;386
08.12.2020;Севастополь;4913;4477;148;5;71;134
08.12.2020;Северная Осетия;10012;8327;80;1;82;89
08.12.2020;Смоленская обл.;13481;9698;287;0;149;35
08.12.2020;Ставропольский край;29557;26112;596;3;231;268
08.12.2020;Тамбовская обл.;14251;13077;127;2;135;232
08.12.2020;Татарстан;11048;9642;152;2;90;93
08.12.2020;Тверская обл.;16888;11455;403;3;221;404
08.12.2020;Томская обл.;20057;15269;182;0;207;213
08.12.2020;Тульская обл.;18084;15940;523;6;204;180
08.12.2020;Тыва;13162;12026;138;0;93;98
08.12.2020;Тюменская обл.;19566;17444;144;1;160;380
08.12.2020;Удмуртия;14829;11881;309;5;190;132
08.12.2020;Ульяновская обл.;29733;26391;395;0;280;288
08.12.2020;Хабаровский край;27254;21002;170;0;334;489
08.12.2020;Хакасия;13514;9847;151;1;183;183
08.12.2020;ХМАО – Югра;36111;31549;447;2;225;311
08.12.2020;Челябинская обл.;27634;22560;343;8;300;30
08.12.2020;Чечня;5465;2814;81;1;142;34
08.12.2020;Чувашия;13531;12379;328;3;118;24
08.12.2020;Чукотский АО;422;368;4;0;3;0
08.12.2020;Ямало-Ненецкий АО;27891;19575;278;3;190;228
08.12.2020;Ярославская обл.;17927;16804;104;4;186;221
09.12.2020;Адыгея;8927;7115;71;2;98;80
09.12.2020;Алтай;12014;11601;47;3;75;258
09.12.2020;Алтайский край;28132;26056;647;12;222;316
09.12.2020;Амурская обл.;12720;11089;98;0;144;251
09.12.2020;Архангельская обл.;34792;24799;358;2;396;593
09.12.2020;Астраханская обл.;15109;10681;287;3;160;111
09.12.2020;Башкортостан;15560;12702;94;1;148;162
09.12.2020;Белгородская обл.;17791;15726;116;5;179;163
09.12.2020;Брянская обл.;18754;16431;156;3;185;138
09.12.2020;Бурятия;21126;18942;492;7;239;294
09.12.2020;Владимирская обл.;14560;12924;359;6;157;152
09.12.2020;Волгоградская обл.;29417;27992;348;5;261;253
09.12.2020;Вологодская обл.;15412;11498;256;10;368;130
09.12.2020;Воронежская обл.;37711;35806;745;15;380;554
09.12.2020;Дагестан;20069;17764;1018;4;127;68
09.12.2020;Еврейская АО;3219;2168;52;1;29;15
09.12.2020;Забайкальский край;21621;19460;339;0;265;256
09.12.2020;Ивановская обл.;17300;12473;313;12;169;118
09.12.2020;Ингушетия;10219;8752;120;1;87;144
09.12.2020;Иркутская обл.;34538;30443;900;20;263;267
09.12.2020;Кабардино-Балкария;13594;11163;232;1;101;131
09.12.2020;Калининградская обл.;13238;9956;130;4;217;243
09.12.2020;Калмыкия;12498;10367;166;0;94;95
09.12.2020;Калужская обл.;17356;16264;121;3;159;246
09.12.2020;Камчатский край;8360;7249;81;2;82;142
09.12.2020;Карачаево-Черкессия;13081;11274;36;0;97;236
09.12.2020;Карелия;19208;11963;118;1;388;341
09.12.2020;Кемеровская обл.;22350;18945;412;5;174;163
09.12.2020;Кировская обл.;20310;13247;206;2;256;356
09.12.2020;Коми;23945;20207;443;13;285;375
09.12.2020;Костромская обл.;12511;9122;197;0;87;162
09.12.2020;Краснодарский край;23636;15994;668;8;177;107
09.12.2020;Красноярский край;39237;31782;1294;15;340;377
09.12.2020;Крым;17661;13500;345;8;278;315
09.12.2020;Курганская обл.;9645;8424;119;0;106;117
09.12.2020;Курская обл.;16798;14933;227;4;173;170
09.12.2020;Ленинградская обл.;18865;14849;164;0;218;594
09.12.2020;Липецкая обл.;12536;9843;152;5;152;139
09.12.2020;Магаданская обл.;6088;5572;56;0;45;40
09.12.2020;Марий Эл;8033;7137;101;0;53;70
09.12.2020;Мордовия;11551;9375;69;0;88;77
09.12.2020;Москва;665218;507149;9571;75;5145;5746
09.12.2020;Московская обл.;122263;86660;2346;30;1372;819
09.12.2020;Мурманская обл.;30002;26953;523;4;287;367
09.12.2020;Ненецкий АО;694;673;0;0;6;0
09.12.2020;Нижегородская обл.;58837;52555;1304;14;494;443
09.12.2020;Новгородская обл.;13703;9680;92;0;211;266
09.12.2020;Новосибирская обл.;24287;19891;806;8;168;192
09.12.2020;Омская обл.;24759;22354;704;8;243;287
09.12.2020;Оренбургская обл.;24805;21511;246;5;179;171
09.12.2020;Орловская обл.;17469;15319;217;1;164;183
09.12.2020;Пензенская обл.;21798;18347;264;3;184;118
09.12.2020;Пермский край;23444;17430;772;15;314;403
09.12.2020;Приморский край;24029;16801;271;4;238;203
09.12.2020;Псковская обл.;15047;7557;79;0;335;68
09.12.2020;Ростовская обл.;43157;34981;1547;25;372;365
09.12.2020;Рязанская обл.;15163;13606;102;2;127;151
09.12.2020;Самарская обл.;24772;22531;471;8;281;302
09.12.2020;Санкт-Петербург;159389;89890;6030;83;3761;1921
09.12.2020;Саратовская обл.;29458;25038;289;5;259;373
09.12.2020;Саха (Якутия);21959;18958;314;1;203;395
09.12.2020;Сахалинская обл.;12543;9484;9;0;135;119
09.12.2020;Свердловская обл.;49776;42030;1148;15;385;386
09.12.2020;Севастополь;4987;4582;153;5;74;105
09.12.2020;Северная Осетия;10094;8432;80;0;82;105
09.12.2020;Смоленская обл.;13628;9866;289;2;147;168
09.12.2020;Ставропольский край;29790;26389;602;6;233;277
09.12.2020;Тамбовская обл.;14387;13103;130;3;136;26
09.12.2020;Татарстан;11137;9737;155;3;89;95
09.12.2020;Тверская обл.;17108;11732;404;1;220;277
09.12.2020;Томская обл.;20254;15478;185;3;197;209
09.12.2020;Тульская обл.;18286;16113;530;7;202;173
09.12.2020;Тыва;13257;12133;139;1;95;107
09.12.2020;Тюменская обл.;19727;17828;151;7;161;384
09.12.2020;Удмуртия;15025;12004;312;3;196;123
09.12.2020;Ульяновская обл.;30017;26702;395;0;284;311
09.12.2020;Хабаровский край;27589;21491;172;2;335;489
09.12.2020;Хакасия;13694;10222;154;3;180;375
09.12.2020;ХМАО – Югра;36333;31912;451;4;222;363
09.12.2020;Челябинская обл.;27935;22588;351;8;301;28
09.12.2020;Чечня;5609;2849;81;0;144;35
09.12.2020;Чувашия;13654;12415;340;12;123;36
09.12.2020;Чукотский АО;424;381;4;0;2;13
09.12.2020;Ямало-Ненецкий АО;28083;19809;278;0;192;234
09.12.2020;Ярославская обл.;18117;17040;104;0;190;236
10.12.2020;Адыгея;9032;7188;71;0;105;73
10.12.2020;Алтай;12118;11685;49;2;104;84
10.12.2020;Алтайский край;28356;26241;658;11;224;185
10.12.2020;Амурская обл.;12866;11332;98;0;146;243
10.12.2020;Архангельская обл.;35184;25423;358;0;392;624
10.12.2020;Астраханская обл.;15273;10790;290;3;164;109
10.12.2020;Башкортостан;15710;12807;95;1;150;105
10.12.2020;Белгородская обл.;17974;15997;130;14;183;271
10.12.2020;Брянская обл.;18944;16636;161;5;190;205
10.12.2020;Бурятия;21351;19282;495;3;225;340
10.12.2020;Владимирская обл.;14724;13084;360;1;164;160
10.12.2020;Волгоградская обл.;29675;28277;354;6;258;285
10.12.2020;Вологодская обл.;15783;11618;268;12;371;120
10.12.2020;Воронежская обл.;38092;36377;761;16;381;571
10.12.2020;Дагестан;20218;17834;1023;5;149;70
10.12.2020;Еврейская АО;3247;2183;53;1;28;15
10.12.2020;Забайкальский край;21885;19718;339;0;264;258
10.12.2020;Ивановская обл.;17469;12723;324;11;169;250
10.12.2020;Ингушетия;10304;8835;120;0;85;83
10.12.2020;Иркутская обл.;34815;30674;920;20;277;231
10.12.2020;Кабардино-Балкария;13695;11288;233;1;101;125
10.12.2020;Калининградская обл.;13441;10217;132;2;203;261
10.12.2020;Калмыкия;12605;10402;166;0;107;35
10.12.2020;Калужская обл.;17513;16435;122;1;157;171
10.12.2020;Камчатский край;8443;7386;82;1;83;137
10.12.2020;Карачаево-Черкессия;13176;11495;36;0;95;221
10.12.2020;Карелия;19641;12281;121;3;433;318
10.12.2020;Кемеровская обл.;22522;19150;415;3;172;205
10.12.2020;Кировская обл.;20558;13626;207;1;248;379
10.12.2020;Коми;24227;20557;452;9;282;350
10.12.2020;Костромская обл.;12627;9310;197;0;116;188
10.12.2020;Краснодарский край;23816;16108;675;7;180;114
10.12.2020;Красноярский край;39573;32169;1313;19;336;387
10.12.2020;Крым;17950;13918;353;8;289;418
10.12.2020;Курганская обл.;9754;8536;119;0;109;112
10.12.2020;Курская обл.;16973;15169;231;4;175;236
10.12.2020;Ленинградская обл.;19083;15369;167;3;218;520
10.12.2020;Липецкая обл.;12684;9996;158;6;148;153
10.12.2020;Магаданская обл.;6132;5611;56;0;44;39
10.12.2020;Марий Эл;8086;7205;102;1;53;68
10.12.2020;Мордовия;11641;9454;70;1;90;79
10.12.2020;Москва;671948;512969;9645;74;6730;5820
10.12.2020;Московская обл.;123614;87490;2378;32;1351;830
10.12.2020;Мурманская обл.;30286;27342;530;7;284;389
10.12.2020;Ненецкий АО;699;673;0;0;5;0
10.12.2020;Нижегородская обл.;59336;52966;1320;16;499;411
10.12.2020;Новгородская обл.;13911;9953;96;4;208;273
10.12.2020;Новосибирская обл.;24457;20081;813;7;170;190
10.12.2020;Омская обл.;25001;22615;713;9;242;261
10.12.2020;Оренбургская обл.;24985;21678;247;1;180;167
10.12.2020;Орловская обл.;17639;15498;219;2;170;179
10.12.2020;Пензенская обл.;21986;18462;266;2;188;115
10.12.2020;Пермский край;23756;17817;791;19;312;387
10.12.2020;Приморский край;24264;16987;276;5;235;186
10.12.2020;Псковская обл.;15318;7793;80;1;271;236
10.12.2020;Ростовская обл.;43535;35230;1573;26;378;249
10.12.2020;Рязанская обл.;15293;13787;104;2;130;181
10.12.2020;Самарская обл.;25055;22836;478;7;283;305
10.12.2020;Санкт-Петербург;163163;91808;6109;79;3774;1918
10.12.2020;Саратовская обл.;29719;25221;294;5;261;183
10.12.2020;Саха (Якутия);22164;19354;320;6;205;396
10.12.2020;Сахалинская обл.;12682;9584;9;0;139;100
10.12.2020;Свердловская обл.;50168;42426;1162;14;392;396
10.12.2020;Севастополь;5063;4614;158;5;76;32
10.12.2020;Северная Осетия;10177;8542;81;1;83;110
10.12.2020;Смоленская обл.;13774;10003;292;3;146;137
10.12.2020;Ставропольский край;30027;26693;608;6;237;304
10.12.2020;Тамбовская обл.;14524;13122;132;2;137;19
10.12.2020;Татарстан;11229;9824;158;3;92;87
10.12.2020;Тверская обл.;17335;11941;408;4;227;209
10.12.2020;Томская обл.;20449;15705;185;0;195;227
10.12.2020;Тульская обл.;18493;16264;535;5;207;151
10.12.2020;Тыва;13355;12228;140;1;98;95
10.12.2020;Тюменская обл.;19890;18209;154;3;163;381
10.12.2020;Удмуртия;15226;12135;316;4;201;131
10.12.2020;Ульяновская обл.;30307;27016;395;0;290;314
10.12.2020;Хабаровский край;27928;21971;174;2;339;480
10.12.2020;Хакасия;13873;10548;155;1;179;326
10.12.2020;ХМАО – Югра;36557;32191;454;3;224;279
10.12.2020;Челябинская обл.;28234;22617;359;8;299;29
10.12.2020;Чечня;5754;2897;82;1;145;48
10.12.2020;Чувашия;13784;12494;349;9;130;79
10.12.2020;Чукотский АО;429;382;4;0;5;1
10.12.2020;Ямало-Ненецкий АО;28272;20040;280;2;189;231
10.12.2020;Ярославская обл.;18307;17277;104;0;190;237
11.12.2020;Адыгея;9133;7265;71;0;101;77
11.12.2020;Алтай;12225;11765;51;2;107;80
11.12.2020;Алтайский край;28579;26453;669;11;223;212
11.12.2020;Амурская обл.;13014;11570;98;0;148;238
11.12.2020;Архангельская обл.;35591;26054;375;17;407;631
11.12.2020;Астраханская обл.;15440;10900;295;5;167;110
11.12.2020;Башкортостан;15859;12911;97;2;149;104
11.12.2020;Белгородская обл.;18160;16263;147;17;186;266
11.12.2020;Брянская обл.;19132;16840;161;0;188;204
11.12.2020;Бурятия;21578;19610;496;1;227;328
11.12.2020;Владимирская обл.;14892;13247;368;8;168;163
11.12.2020;Волгоградская обл.;29939;28538;359;5;264;261
11.12.2020;Вологодская обл.;16148;11755;277;9;365;137
11.12.2020;Воронежская обл.;38470;36863;789;28;378;486
11.12.2020;Дагестан;20370;17904;1026;3;152;70
11.12.2020;Еврейская АО;3276;2194;53;0;29;11
11.12.2020;Забайкальский край;22149;19981;339;0;264;263
11.12.2020;Ивановская обл.;17641;12903;337;13;172;180
11.12.2020;Ингушетия;10392;8875;120;0;88;40
11.12.2020;Иркутская обл.;35096;30918;933;13;281;244
11.12.2020;Кабардино-Балкария;13797;11415;235;2;102;127
11.12.2020;Калининградская обл.;13659;10406;132;0;218;189
11.12.2020;Калмыкия;12708;10439;166;0;103;37
11.12.2020;Калужская обл.;17674;16591;124;2;161;156
11.12.2020;Камчатский край;8523;7500;82;0;80;114
11.12.2020;Карачаево-Черкессия;13274;11692;36;0;98;197
11.12.2020;Карелия;20068;12654;123;2;427;373
11.12.2020;Кемеровская обл.;22693;19369;418;3;171;219
11.12.2020;Кировская обл.;20805;14017;208;1;247;391
11.12.2020;Коми;24511;20907;452;0;284;350
11.12.2020;Костромская обл.;12739;9458;200;3;112;148
11.12.2020;Краснодарский край;24003;16237;684;9;187;129
11.12.2020;Красноярский край;39910;32559;1329;16;337;390
11.12.2020;Крым;18256;14110;360;7;306;192
11.12.2020;Курганская обл.;9864;8646;122;3;110;110
11.12.2020;Курская обл.;17151;15399;234;3;178;230
11.12.2020;Ленинградская обл.;19299;15947;167;0;216;578
11.12.2020;Липецкая обл.;12837;10099;162;4;153;103
11.12.2020;Магаданская обл.;6178;5648;57;1;46;37
11.12.2020;Марий Эл;8138;7246;104;2;52;41
11.12.2020;Мордовия;11730;9535;71;1;89;81
11.12.2020;Москва;679163;518889;9722;77;7215;5920
11.12.2020;Московская обл.;124984;88329;2407;29;1370;839
11.12.2020;Мурманская обл.;30571;27733;537;7;285;391
11.12.2020;Ненецкий АО;706;673;0;0;7;0
11.12.2020;Нижегородская обл.;59831;53386;1335;15;495;420
11.12.2020;Новгородская обл.;14121;10116;96;0;210;163
11.12.2020;Новосибирская обл.;24629;20297;820;7;172;216
11.12.2020;Омская обл.;25245;22910;721;8;244;295
11.12.2020;Оренбургская обл.;25167;21856;254;7;182;178
11.12.2020;Орловская обл.;17810;15734;221;2;171;236
11.12.2020;Пензенская обл.;22177;18579;269;3;191;117
11.12.2020;Пермский край;24071;18169;808;17;315;352
11.12.2020;Приморский край;24503;17186;280;4;239;199
11.12.2020;Псковская обл.;15615;8012;81;1;297;219
11.12.2020;Ростовская обл.;43921;35535;1599;26;386;305
11.12.2020;Рязанская обл.;15426;13973;106;2;133;186
11.12.2020;Самарская обл.;25343;23154;485;7;288;318
11.12.2020;Санкт-Петербург;166942;94188;6178;69;3779;2380
11.12.2020;Саратовская обл.;29982;25415;300;6;263;194
11.12.2020;Саха (Якутия);22364;19753;321;1;200;399
11.12.2020;Сахалинская обл.;12823;9798;10;1;141;214
11.12.2020;Свердловская обл.;50570;42831;1179;17;402;405
11.12.2020;Севастополь;5136;4724;163;5;73;110
11.12.2020;Северная Осетия;10262;8843;81;0;85;301
11.12.2020;Смоленская обл.;13923;10111;296;4;149;108
11.12.2020;Ставропольский край;30262;26874;615;7;235;181
11.12.2020;Тамбовская обл.;14661;13143;134;2;137;21
11.12.2020;Татарстан;11323;9922;161;3;94;98
11.12.2020;Тверская обл.;17565;12331;410;2;230;390
11.12.2020;Томская обл.;20648;15908;190;5;199;203
11.12.2020;Тульская обл.;18698;16426;544;9;205;162
11.12.2020;Тыва;13448;12320;140;0;93;92
11.12.2020;Тюменская обл.;20058;18586;160;6;168;377
11.12.2020;Удмуртия;15428;12256;323;7;202;121
11.12.2020;Ульяновская обл.;30601;27363;405;10;294;347
11.12.2020;Хабаровский край;28270;22325;176;2;342;354
11.12.2020;Хакасия;14053;10727;169;14;180;179
11.12.2020;ХМАО – Югра;36784;32475;460;6;227;284
11.12.2020;Челябинская обл.;28531;22647;378;19;297;30
11.12.2020;Чечня;5897;2921;82;0;143;24
11.12.2020;Чувашия;13916;12539;356;7;132;45
11.12.2020;Чукотский АО;429;386;4;0;0;4
11.12.2020;Ямало-Ненецкий АО;28459;20287;283;3;187;247
11.12.2020;Ярославская обл.;18494;17527;107;3;187;250
12.12.2020;Адыгея;9237;7342;71;0;104;77
12.12.2020;Алтай;12328;11871;52;1;103;106
12.12.2020;Алтайский край;28803;26685;676;7;224;232
12.12.2020;Амурская обл.;13161;11737;98;0;147;167
12.12.2020;Архангельская обл.;35996;26661;377;2;405;607
12.12.2020;Астраханская обл.;15610;11003;300;5;170;103
12.12.2020;Башкортостан;16012;13018;100;3;153;107
12.12.2020;Белгородская обл.;18342;16463;158;11;182;200
12.12.2020;Брянская обл.;19327;17025;168;7;195;185
12.12.2020;Бурятия;21806;19906;499;3;228;296
12.12.2020;Владимирская обл.;15078;13428;376;8;186;181
12.12.2020;Волгоградская обл.;30216;28886;363;4;277;348
12.12.2020;Вологодская обл.;16515;12057;281;4;367;302
12.12.2020;Воронежская обл.;38857;37235;817;28;387;372
12.12.2020;Дагестан;20521;17980;1031;5;151;76
12.12.2020;Еврейская АО;3300;2212;53;0;24;18
12.12.2020;Забайкальский край;22414;20305;339;0;265;324
12.12.2020;Ивановская обл.;17811;13079;349;12;170;176
12.12.2020;Ингушетия;10478;8975;121;1;86;100
12.12.2020;Иркутская обл.;35379;31174;949;16;283;256
12.12.2020;Кабардино-Балкария;13898;11546;238;3;101;131
12.12.2020;Калининградская обл.;13863;10581;132;0;204;175
12.12.2020;Калмыкия;12813;10471;169;3;105;32
12.12.2020;Калужская обл.;17839;16750;128;4;165;159
12.12.2020;Камчатский край;8606;7581;82;0;83;81
12.12.2020;Карачаево-Черкессия;13370;11861;37;1;96;169
12.12.2020;Карелия;20496;13063;124;1;428;409
12.12.2020;Кемеровская обл.;22866;19548;422;4;173;179
12.12.2020;Кировская обл.;21051;14406;209;1;246;389
12.12.2020;Коми;24813;21252;452;0;302;345
12.12.2020;Костромская обл.;12853;9632;202;2;114;174
12.12.2020;Краснодарский край;24191;16359;694;10;188;122
12.12.2020;Красноярский край;40246;32945;1349;20;336;386
12.12.2020;Крым;18589;14407;365;5;333;297
12.12.2020;Курганская обл.;9974;8753;122;0;110;107
12.12.2020;Курская обл.;17333;15604;238;4;182;205
12.12.2020;Ленинградская обл.;19516;16590;172;5;217;643
12.12.2020;Липецкая обл.;12983;10175;163;1;146;76
12.12.2020;Магаданская обл.;6227;5688;57;0;49;40
12.12.2020;Марий Эл;8191;7310;105;1;53;64
12.12.2020;Мордовия;11820;9617;73;2;90;82
12.12.2020;Москва;685785;524779;9798;76;6622;5890
12.12.2020;Московская обл.;126377;89299;2442;35;1393;970
12.12.2020;Мурманская обл.;30857;28115;545;8;286;382
12.12.2020;Ненецкий АО;714;674;0;0;8;1
12.12.2020;Нижегородская обл.;60332;53813;1350;15;501;427
